#,Name,Description,Animation{Start},Animation{End},Icon,ClassJob,ClassJobCategory,ClassJobLevel,QuestRequirement,Specialist,,Cost,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL
100341,"Byregots Benediktion","Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dadurch beendet.",240,247,1975,10,11,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100342,"Byregots Benediktion","Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dadurch beendet.",240,247,1975,11,12,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100343,"Byregots Benediktion","Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dadurch beendet.",240,247,1975,12,13,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100344,"Byregots Benediktion","Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dadurch beendet.",240,247,1975,13,14,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100345,"Byregots Benediktion","Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dadurch beendet.",240,247,1975,14,15,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100346,"Byregots Benediktion","Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> aktiv
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> wird dadurch beendet.",240,247,1975,15,16,50,0,False,0,24,100339,100340,100341,100342,100343,100344,100345,100346
100347,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100348,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100349,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100350,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100351,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100352,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100353,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100354,"","",0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0
100355,"Hastige Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %<If(Equal(PlayerParameter(68),8))><If(GreaterThanOrEqualTo(PlayerParameter(69),96))>
Zusatzeffekt: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Dauer: 1 Arbeitsschritt<Else/></If><Else/></If>",241,248,1989,8,9,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100356,"Hastige Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %<If(Equal(PlayerParameter(68),9))><If(GreaterThanOrEqualTo(PlayerParameter(69),96))>
Zusatzeffekt: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Dauer: 1 Arbeitsschritt<Else/></If><Else/></If>",241,248,1989,9,10,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100357,"Hastige Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %<If(Equal(PlayerParameter(68),10))><If(GreaterThanOrEqualTo(PlayerParameter(69),96))>
Zusatzeffekt: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Dauer: 1 Arbeitsschritt<Else/></If><Else/></If>",241,248,1989,10,11,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100358,"Hastige Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %<If(Equal(PlayerParameter(68),11))><If(GreaterThanOrEqualTo(PlayerParameter(69),96))>
Zusatzeffekt: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Dauer: 1 Arbeitsschritt<Else/></If><Else/></If>",241,248,1989,11,12,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100359,"Hastige Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %<If(Equal(PlayerParameter(68),12))><If(GreaterThanOrEqualTo(PlayerParameter(69),96))>
Zusatzeffekt: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Dauer: 1 Arbeitsschritt<Else/></If><Else/></If>",241,248,1989,12,13,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100360,"Hastige Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %<If(Equal(PlayerParameter(68),13))><If(GreaterThanOrEqualTo(PlayerParameter(69),96))>
Zusatzeffekt: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Dauer: 1 Arbeitsschritt<Else/></If><Else/></If>",241,248,1989,13,14,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100361,"Hastige Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %<If(Equal(PlayerParameter(68),14))><If(GreaterThanOrEqualTo(PlayerParameter(69),96))>
Zusatzeffekt: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Dauer: 1 Arbeitsschritt<Else/></If><Else/></If>",241,248,1989,14,15,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100362,"Hastige Veredelung","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %<If(Equal(PlayerParameter(68),15))><If(GreaterThanOrEqualTo(PlayerParameter(69),96))>
Zusatzeffekt: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Kühne Hand<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Dauer: 1 Arbeitsschritt<Else/></If><Else/></If>",241,248,1989,15,16,9,0,False,0,0,100355,100356,100357,100358,100359,100360,100361,100362
100363,"Schnelle Bearbeitung","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: <If(Equal(PlayerParameter(68),8))><If(GreaterThanOrEqualTo(PlayerParameter(69),63))>500<Else/>250</If><Else/>250</If>
Erfolgswahrscheinlichkeit: 50 %",241,248,1988,8,9,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100364,"Schnelle Bearbeitung","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: <If(Equal(PlayerParameter(68),9))><If(GreaterThanOrEqualTo(PlayerParameter(69),63))>500<Else/>250</If><Else/>250</If>
Erfolgswahrscheinlichkeit: 50 %",241,248,1988,9,10,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100365,"Schnelle Bearbeitung","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: <If(Equal(PlayerParameter(68),10))><If(GreaterThanOrEqualTo(PlayerParameter(69),63))>500<Else/>250</If><Else/>250</If>
Erfolgswahrscheinlichkeit: 50 %",241,248,1988,10,11,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100366,"Schnelle Bearbeitung","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: <If(Equal(PlayerParameter(68),11))><If(GreaterThanOrEqualTo(PlayerParameter(69),63))>500<Else/>250</If><Else/>250</If>
Erfolgswahrscheinlichkeit: 50 %",241,248,1988,11,12,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100367,"Schnelle Bearbeitung","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: <If(Equal(PlayerParameter(68),12))><If(GreaterThanOrEqualTo(PlayerParameter(69),63))>500<Else/>250</If><Else/>250</If>
Erfolgswahrscheinlichkeit: 50 %",241,248,1988,12,13,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100368,"Schnelle Bearbeitung","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: <If(Equal(PlayerParameter(68),13))><If(GreaterThanOrEqualTo(PlayerParameter(69),63))>500<Else/>250</If><Else/>250</If>
Erfolgswahrscheinlichkeit: 50 %",241,248,1988,13,14,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100369,"Schnelle Bearbeitung","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: <If(Equal(PlayerParameter(68),14))><If(GreaterThanOrEqualTo(PlayerParameter(69),63))>500<Else/>250</If><Else/>250</If>
Erfolgswahrscheinlichkeit: 50 %",241,248,1988,14,15,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100370,"Schnelle Bearbeitung","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: <If(Equal(PlayerParameter(68),15))><If(GreaterThanOrEqualTo(PlayerParameter(69),63))>500<Else/>250</If><Else/>250</If>
Erfolgswahrscheinlichkeit: 50 %",241,248,1988,15,16,9,0,False,0,0,100363,100364,100365,100366,100367,100368,100369,100370
100371,"Kunstgriff","Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist.",242,249,1990,8,9,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100372,"Kunstgriff","Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist.",242,249,1990,9,10,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100373,"Kunstgriff","Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist.",242,249,1990,10,11,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100374,"Kunstgriff","Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist.",242,249,1990,11,12,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100375,"Kunstgriff","Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist.",242,249,1990,12,13,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100376,"Kunstgriff","Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist.",242,249,1990,13,14,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100377,"Kunstgriff","Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist.",242,249,1990,14,15,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100378,"Kunstgriff","Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gut<UIGlow>01</UIGlow><UIForeground>01</UIForeground> ist.",242,249,1990,15,16,13,0,False,0,0,100371,100372,100373,100374,100375,100376,100377,100378
100379,"Motorisches Gedächtnis","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits<SoftHyphen/>schritte wird die Effizienz des nächsten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Synthese<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kommandos auf das Doppelte gesteigert.
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1994,8,9,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100380,"Motorisches Gedächtnis","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits<SoftHyphen/>schritte wird die Effizienz des nächsten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Synthese<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kommandos auf das Doppelte gesteigert.
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1994,9,10,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100381,"Motorisches Gedächtnis","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits<SoftHyphen/>schritte wird die Effizienz des nächsten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Synthese<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kommandos auf das Doppelte gesteigert.
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1994,10,11,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100382,"Motorisches Gedächtnis","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits<SoftHyphen/>schritte wird die Effizienz des nächsten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Synthese<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kommandos auf das Doppelte gesteigert.
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1994,11,12,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100383,"Motorisches Gedächtnis","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits<SoftHyphen/>schritte wird die Effizienz des nächsten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Synthese<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kommandos auf das Doppelte gesteigert.
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1994,12,13,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100384,"Motorisches Gedächtnis","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits<SoftHyphen/>schritte wird die Effizienz des nächsten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Synthese<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kommandos auf das Doppelte gesteigert.
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1994,13,14,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100385,"Motorisches Gedächtnis","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits<SoftHyphen/>schritte wird die Effizienz des nächsten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Synthese<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kommandos auf das Doppelte gesteigert.
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1994,14,15,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100386,"Motorisches Gedächtnis","Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits<SoftHyphen/>schritte wird die Effizienz des nächsten <UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>Synthese<UIGlow>01</UIGlow><UIForeground>01</UIForeground>-Kommandos auf das Doppelte gesteigert.
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1994,15,16,54,0,False,0,6,100379,100380,100381,100382,100383,100384,100385,100386
100387,"Einkehr","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1982,8,9,69,0,False,0,6,100387,100388,100389,100390,100391,100392,100393,100394
100388,"Einkehr","Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Innere Ruhe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (max. 10)
Nur beim <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ersten Arbeitsschritt<UIGlow>01</UIGlow><UIForeground>01</UIForeground> einsetzbar.",239,246,1982,9,10,69,0,False,0,6,100387,100388,100389,100390,100391,100392,100393,100394
